product_name,brand,proteins
Barres Granola au sirop d'érable,Crownfield,8.7
Rosemary & Sea Salt Flatbread Thins,Rivercote,13.1
Costa,Costa,8.6
"Spécialité Laitière Framboise, Grenade, Baies de Goji",Lidl,15.0
Sea Salt Crackers,Tesco,9.0
Céréales oh my crips fruit,JORDANS,8.5
Greek Style Flame Baked Flatbreads,Village Bakery,8.7
Fromage à tartiner,LINDAHLS PRO,11.0
Super Berry Oat Bars,Bio & Me,8.8
Crunchy 100% Peanut Butter,Grandessa,28.5
Sliced seedy multigrain bread,,10.7142857142857
6111250477161,,9.3
Tartines de pain - blé complet - Bio,Pasquier,12.0
lasagne,panzani,12.0
Gâche tranchée pur beurre 400g,La Boulangère,8.5
Brioche tressée pur beurre 800g,La boulangère,8.5
,"Marque Repère, Les Croisés",27.0
Bâton de Berger Mini nature,Justin Bridou,29.0
Céréales gourmandes,Tipiak,9.7
Muesli croustillant - duo de chocolats,Joseph Favrichon,10.0
PRESIDENT POINTE DE BRIE 200g,Président,17.0
Fromage à effilocher nature,Ficello,23.0
Peanut butter,"Myprotein, My Protein",28.0
6 oeufs fermiers label rouge de,"Fermiers de Loué, LOUÉ",12.7
,Hacendado,11.0
Sardines Label Rouge huile d'olive,Le Trésor des Dieux,23.3
"Cuisiné Lentilles, Millet & Petits légumes",Céréal Bio,16.0
Noix de cajou grillées et salées,Alesto,18.5
Spanish Ham Jamón Serrano,Dulano,32.0
Crousty Chicken Long Filet's,Le gaulois,18.0
Torti 1 kg,Panzani,12.0
Blanc de Poulet Doré au Four,Carrefour,20.0
Sardines à l'huile d'olive vierge extra,Carrefour,24.0
Chocolate negro 82%,Valor,12.0
Pain grillé au blé complet 250g,"U, U Bio",11.0
Queso especial pasta,Hacendado,14.0
Harry Dinkel Sandwich 4071800047812 Dinkelsandwichbrot,Harry,10.0
Skyr,Milbona,55.0
Les Acras de morue,maison briau,9.6
Crousti Moelleux Complet Sans Sucre Ajouté 730gr,Jacquet,9.5
President ovale extra fondant 200g,"Lactalis, President",16.0
Nusskernmischung,Seeberger,20.0
High protein Quarkriegel,Milbona,22.0
Tofu natural,"Lidl, Vemondo, Vivera",13.1
High Protein Raspberry Quark,Pilos,12.5
Fitness Original,Nestlé,9.4
Pétales au chocolat Blé complet,"Carrefour BIO, Carrefour",9.3
Plaisir du Primeur -  Girasoli cèpes,Rana,8.7
Huvudroll,IKEA,14.0
Fromage Blanc Fraise Citron Very,Nestlé,10.0
Fibra,Carrefour,8.7
Protein Bar - Muscle Mass - Caramel Cookie Flavor,Bodymass,32.0
Viande des GRISONS,Aoste,38.0
Crackers cereali antichi,Misura,13.0
Vegan Chicken Free Slices,Quorn,11.0
Maribel Yeast Extract Vegan,Lidl,38.5
Petits pains grillés à l'épeautre,"Carrefour BIO,Carrefour",11.0
Panes especiales tomate y orégano,Anitines,9.6
High Protein Müsli,"Crownfield, Lidl",25.6
Pasta 'n' Sauce Cheese & Broccoli,Batchelors,8.1
Vegane Mühlen Frikadellen,Rügenwalder Mühle,13.0
,Eat Real,11.4
Vegan Protein,nu3,21.3
Chocolate negro 72% con trozos de naranja,Hacendado,8.2
maltesers,Maltesers,8.3
Bamboo crunchy chocolate,Bamboo,12.0
Privolat,Misura,8.1
Wrights Mixed grain bread mix,Wrights,10.6
Gluten Free Wholegrain crackers,Nairn's,10.8
Sunflower & Pumpkin Loaf,Tesco,11.1
Boulettes tomate et herbes de Provence végétales et gourmandes 180g,Happyvore,15.0
Marmite Oven Baked Cashews,Marmite,21.0
Lentil Chips,Snackrite,9.4
Rye Sourdough Crackers,M&S,10.2
Smooth Peanut Butter,Sun-Pat,24.6666666666667
Gluten Free Oaties Syrupy & Crumbly,Nairn's,9.2
Mild Spanish Chorizo Ring,Aldi,21.3
Chicken tikka,The Gym Kitchen,34.0
Original hot malty goodness,Horlicks,9.1
6 White Pittas,Marks & Spencer,9.6
Beurre de cacahuètes smoothie,MANDY,24.0
Protein Chocolat & Cranberries,Nature Valley,26.0
2 Bake at Home White Baguettes,"Sainsbury's taste the difference, Sainsbury's",9.8
Bresse bleu le Véritable,"Bresse Bleu,Savencia",17.0
Peanut butter,SO GOOD,25.0
Vegane Mühlen Salami - Feinschmecker Art,Rügenwalder Mühle,29.0
itsu crispy seaweed thins sea salt,itsu,28.0
Les tranches végé Pois Chiches,Fleury Michon,8.1
Crème dessert saveur chocolat riche en protéine,Envia,20.0
Chips de lentilles saveur sel & poivre,Vico,13.0
"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural,10.4
,Hacendado,12.0
Croissants,"Brioche Pasquier, Pasquier",8.4
BJORG Pain grillé au blé complet,Bjorg,11.0
Weetabix,Weetabix,12.0
Muesli croustillant 7 fruits,Terres et Céréales Bio,8.4
Salade Garden Poulet rôti Sauce Caesar,"Sodebo, mon atelier salade",24.0
Ravioli bio au blé complet épinards ricotta burrata,Giovanni Rana,9.9
Bâtonnets de surimi,Coraya,8.2
Curly Donuts,Vico,11.0
Country Crisp Chocolat Noir,Jordans,9.2
L'Original - Bâtonnets de surimi,Coraya,8.2
,Barilla,13.0
Muesli Croustillant nature sans gluten,Favrichon,8.6
Gésiers de volaille confits,Le Gaulois,24.0
La tomme de brebis,Lou Pérac,21.5
Boursin portions garlic & herbs,"Bel, Boursin",8.5
Sodebo Dolce Pizza - 4 Formaggi,Sodebo,11.0
Pâte d'arachide,Dakatine,27.2
Pain complet aux flocons d'avoine les créations 500g,"Chabrior, Intermarché, Les creations",11.0
Crackers Emmental Graines de Courge,"Bio Village, Marque Repère",18.0
Biscuits bio épeautre et sésames paquet de 150g,"U, U Bio",9.6
Skyr,Logismose,10.0
Le moelleux poulet rôti crudités mayonnaise légère,Daunat,20.0
Capsules NESCAFE Dolce Gusto Cappuccino Extra Crema 16 Capsules,"Nestlé, Dolce gusto, Nescafe",17.4
"Biscottes très pauvre en sel x36, 300g",U,12.0
Salade de boulgour aux cranberries noisettes,Pierre Martinet,17.8
Filets de Maquereaux a la Catalane,Saupiquet,11.0
Emmental français 10 tranches,Étoile d'Or,27.0
Galette de mais,"U, U Bio",8.8
Extra Moelleux complet 500g,"Chabrior, Intermarché",10.0
Oeufs Plein air Bleu Blanc Coeur - Boîte de 10,"U Bio,U",13.0
Porcini Mushroom and Ricotta Tortelloni,Italiamo,24.3
Pan multifibras,Mercadona,10.1
Colin d'Alaska façon Fish and Chips,Findus,11.0
Knusprige Haferfleks Klassik,Kölln,9.7
mortadella Bologna with pistachios,Dulano,15.0
Thon oeuf crudités sauce cocktail,Daunat,8.9
Kiri creme 24p 432g od perec,Kiri,9.0
SKYR nature,"Délisse, Marque Repère",8.8
Chips de lentilles aux petits oignons,Jardin bio,11.0
Classic nussig & mild,FOL EPI,25.0
"VEGEtal GALETTES Épinards, blé, emmental","Carrefour, Carrefour Veggie",20.0
Avellana tostada 0% sal añadida,Hacendado,18.0
Peanut,M&M's,9.8
Maxi Cheese Burger,Charal,13.0
Камамбер,"Chêne d’Argent, Duc de Coeur",19.0
Pan de molde blanco,Hacendado,9.0
Gratin de Choux-Fleurs au Jambon & à l'emmental,Fleury Michon,21.0
Tielles de Sète,Pêcheries Sétoises,8.6
Sardine à la tomate et à l'huile d'olive,Connétable,12.0
Insalatissime Messicana,Rio Mare,10.0
Filets de maquereaux,Carrefour,13.0
Grana Padano,Milbona,33.0
NESTLE NESQUIK Cerealien,Nestlé,8.7
Protein Cottage Cheese,Arla,15.0
Merci : Milk Chocolate синий смотка,"Merci, Storck",8.1
Pollo relleno asado al horno,La Carloteña,18.5
Cream Crackers Crispy Crackers,Jacob's,10.0
Frankfurt original,Campofrío,13.0
Protein Bar Muscle Mass,Bodymass,30.0
,"Chocapic,Nestlé",8.9
Mix cereales 0% azúcares añadidos,Esgir,11.02
Noix de cajou salées,snacks of the world,19.0
Lizi's,Granola Low Sugar Nuts & Seeds,14.2
Instant Noodles Vegetables Flavour,Maroc,11.0
Cacao soluble 0% azúcares,Hacendado,13.0
Knoppers,Storck,9.2
Skyr & Céréales,Siggi's,9.0
Chocapic Nestlé,Nestlé,8.9
Pains Burger brioché Géant,Jacquet,9.6
KINGSIZE PEANUTS Salted,Snacks of The World,24.7
Jambon supérieur,le marsigny,20.0
High in protein Pudding PROTEIN,Milbona,20.0
Salmon Fillets,Tesco,23.8
Tuna Chunks,John West,27.0
Skyr bio nature,Les 2 Vaches,10.0
Scottish Seeded Oatcakes,Rivercote,11.9
Vimto Winter Warmer,"Warburton's, Vimto",8.1
KEFIR cultured lowfat milk,Lifeway,10.0
Milled flax seeds,Tesco,21.0
Sourdough breadmix,Tesco,9.18
Lacto free cheese,Arla,25.0
Chicken breast slices,Tesco,26.2
Chocolat instantané en poudre,Ethiquable,11.0
Protein pudding,Zott,10.0
Youngs Salt Pepper Basa Fillets 2pk,Youngs,14.7
Mini Mature Cheddar,Cathedral City,25.4
Oatcakes,Asda,13.0
Old Bay Seasoning,,8.9
Mortadella luncheon,Toro,10.19
Trapa 74%,Trapa,9.3
Sweet & Salty Peanut Butter,Pip & Nut,20.5
Flapjack and Waffle Mix,Kodiak,15.0
Wholegrain seeded bread flour,Sainsbury's Taste the Difference,15.4
,Lindt,10.0
Spaghetti,DARI,13.0
Cod Fishfingers,Ocean Sea,11.8
Chicken & sweet pepper poke,Yo!,18.0
Beurre de Cacahuète Creamy,,25.0
Red Lentil Penne,By sainsbury's,12.4
Avena molida,Hacendado,12.2
Pâte alimentaire,,12.5
Chocolate and Hazelnut,FulFil,34.0
Lentil Crisps,Eat Real,8.5
,,9.0
Biscuits son d'avoine,Gerblé,11.0
Chips lentilles,"Jardin Bio étic,Jardin bio,Léa Nature",12.0
4 graines grillées sans sel ajouté,Daco Bello,22.2
Chocolat noir dégustation 72% de cacao Tablette de 100g,U,8.5
"Crevettes à l'indienne, lentilles corail et légumes",Picard,8.1
Emmental français râpé,Pâturages,27.0
Pain aux céréales et aux graines les créations 500g,"Chabrior, Les creations",10.7
Stylesse Chocolat Noir,Carrefour,8.3
Biscottes aux 6 céréales x36,"Chabrior, Intermarché",14.0
Tartine croustillante seigle paquet de 250g,U,11.0
Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",11.0
Sticks d'Alsace 200g,Dr. Oetker,11.0
Cacahuètes grillées à sec,Alesto,26.0
Jamón pavo finas lonchas,Hacendado,14.0
Emmental Français Râpé,Paturages,27.0
Flocons d'avoine sans gluten,Grillon d'Or,12.0
Escalope Cordon Bleu de qualité supérieure,"L'Atelier Père Dodu, Père Dodu",18.0
,"Ferrero, Kinder",8.7
Cacahuètes Grillées et Salées,"Marque Repère, Tokapi",26.0
Granola,One Day More,11.5
Filet de thon au naturel,"Nixe, lidl",26.0
Camembert,Président,20.0
Mini taquitos jamón,Incarlopsa,33.7
Beerenmüsli,"Alnatura, Alnatura GmbH",11.0
Nuggets de poulet panés,Picard,16.0
comte,entrmont,26.0
Pain de mie grandes tranches complet,epid'or,9.4
,Hacendado,17.0
Pindakaas,Calvé,21.0
Altramuces,Hacendado,12.0
Tartines croustillantes au seigle et sésame,Bio Village,11.0
Pains au lait,Brioches Fonteneau,9.4
chocolat noir uganda,Cachet,8.6
Parma Ham slices,"Goldoni Annibale Prosciutti S.R.L,Parma",28.0
Wasabi peanuts,Snacks of The World,9.1
Pipas fritas peladas,Hacendado,22.0
Chocolat 100% République Dominicaine,Alter Eco,9.7
Véritable cassoulet de Castelnaudary,"Lidl, saveurs de nos régions",11.0
"Saumon, duo de guinoa et orge, purée aux légumes verts, sauce vierge à la framboise",Picard,8.1
Pindakaas Stukjes Pinda,Calvé,19.3333333333333
fat reduced cocoa powder,"belbake, lidl",24.0
Gianduja Noir Éclats de Noisettes,Ethiquable,9.2
Belgian Chocolate Guylian Seashells,Guylian,8.4
Amandes grillees,"Marque Repère, Couleurs vives",28.0
Pistachios Roasted & Salted,Alesto,26.5
All Natural Nut Bar,2KEEP,16.0
Skyr & céréales,Siggi's,9.0
Piratki Filet z Kurczaka,Pikok,22.0
Martinel Pate,Reinert,11.0
Skyr Citron,LES DANONE DU MONDE,8.7
Marmite,Unilever,39.0
extra mature cheddar,Pilgrims Choice,25.4
Lindahls Kvarg Stracciatella with Chocolate Pieces,Nestlé,10.0
Petits Pains Grillés complet sans sucres ajoutés*,Auchan,13.0
Tropical Fruits Granola,Tesco,9.7
Le croustillant chocolat noir & fruits rouges,Bjorg,10.0
Cocktail tostado ahumado,Hacendado,22.8
Parmigiano Reggiano,Tesco,32.4
Organic Peruvian 70% cocoa dark chocolate,"Aldi,Moser Roth",9.1
Tortilla Wraps Carrot,Vermondo,10.0
8 Meat Free Sausages,Richmond,8.7
Protein cookie,Bodymass,25.0
Tropical Fruits Granola,Harvest Morn,10.0
Beurre de cacahuètes,Calvé,21.0
NOIR 80% Cacao Equateur,"Carrefour BIO, Carrefour",11.0
Crousti pétales chocolat noir bio,BJORG,10.0
Pecan&almond muesli crunch,Dorset cereals,13.2
Tria Couscous Moyen,Tria,12.0
Like Chicken,Like Meat,18.0
HERTA Bacon CSN 10T,Herta,21.0
Salt And Vinegar Flavour Peanuts,KP,29.0
Budino Proteico Cioccolato XXL,Milbona,10.0
Coconut & Chia Oat Biscuits imp,Nairn's,8.9
Strong Wholemeal Bread Flour,Belbake,12.7
Jamón cocido,Hacendado,18.6
Superseed soft suite farmhouse,Sainsbury's Taste the difference,11.9
Chicken Dippers,Birds Eye,13.0
85% cacao collection,Trapa,11.0
Total 0% Milkfat,FAGE,18.0
Granola High Protein Peanut & Oat,Marks & Spencer,23.9
Pane proteico,"Grafschafter, Lidl",18.0
vegan Curry aufschnitt,Rügenwalder Mühle,8.4
10 fish fingers,Everyday essentials,11.4
Part Baked Baguettes,H.W. Nevill's,8.9
Thick-cut Filet,Juicy marbles,18.0
Galettes épeautre,"Carrefour BIO, Carrefour",20.0
Bio biscuits à l'avoine,Sondey,8.5
Mélange de fruits secs,LIDL,20.4
High protein milk chocolate crisp,Fincarre,30.0
Les gourmands Pelletier Biscottes Tradition,"LU, Mondelez, Pelletier",12.0
Bénénuts cacahuètes grillées & salées,Bénénuts,27.0
President emmental coeur de meule 400g,Président,27.0
Amandes décortiquées,B&S,21.0
Belin best of,Belin,9.6
Burger creation graines x4 260g,Jacquet,8.4
Purée amande complète,Jean Hervé,21.8
Comté 15 mois,Jura flore,27.0
Lentilles vertes,"Marque Repère,Notre Jardin,Scamark (Filiale E. Leclerc)",26.0
Biscuits aux pépites de chocolat🍫noir et au lin,bjorg,8.3
Camembert,"Marque Repère, Les Croisés, Scamark (Filiale E. Leclerc)",19.0
Pain de mie nature extra moelleux,Chakrabor,8.7
Pâtes tortellini jambon fromage collezione 250g,Barilla,16.0
Rillettes de Poulet Rôti en cocotte,Bordeau Chesnel,16.3
180G C OR LT RAISIN NOISET,Côte d'Or,8.5
Filet de harengs doux,Delpierre,17.0
Lay's 3D's Bugles goût cacahuète,Lay's,8.5
"Émincés de poulet, tagliatelles complètes et légumes façon wok",Picard,9.1
4 filets de cabillaud panure croustillante,Picard,12.0
XtremBox - Radiatori 4 fromages,"Sodebo, pasta xtrem",8.1
Fromage Doux et Crémeux (31 % MG),Chêne d'argent,19.0
Sainte-maure fromage de chèvre,"Marque Repère, Les Croisés",18.0
STICKS & BRETZELS,"Marque Repère, Tokapi",12.0
Coquillettes Blé complet,Carrefour,13.0
Milk-Choco Bits,"Crownfield,Lidl,Nordgetreide",8.33
Chocapic,Nestlé,8.9
Skyr nature,Siggi's,14.0
Tire-bouchons semi-complets,"Jardin bio,Léa Nature",12.3
Haricots Rouges,Saint eloi,8.3
Sardinillas en aceite de oliva,Hacendado,16.6666666666667
Barrette arachidi e cioccolato al latte,crownfield,18.0
Œufs frais,LIDL,13.0
,Hacendado,8.7
Pain farine d'epeautre & graines 260g,La Boulangère,10.0
Seed mix mélange de graines,Natural Happiness,24.8
Thon entier Nature,Saupiquet,22.0
,"Barilla, Gran Cereale",8.3
Poudre de cacao cru BIO et EQUITABLE(sans sucre) - sachet,"ETHNOSCIENCE, Ecoidées",25.6
Muffin à la Farine Complète & 7 Graines,Regent's Park,14.8
Fromage blanc ultra protéiné Fraise,"Milbona, Pilos, Lidl",12.3
Brioss,Kinder,9.4
French Brie,Chêne d'argent,16.2
Nuggets de pollo,Hacendado,10.4
SOON VEGGIE RAMYUN NOODLE,Nongshim,9.0
Lasagnes,"Baresa, Combino",12.5
Garlic bread,BECKY'S,8.9
Crackers con Sal,Galbusera,10.0
Feta,Milbona,16.2
HUVUDROLL Plant balls,IKEA,9.0
Classic Tortilla Wraps,Snack Day,9.9
Croustillant chocolat,"Carrefour BIO, Carrefour",10.0
Körniger Frischkäse,Dovgan,19.0
Tofu marinované,Vemondo,13.0
Pan de pipas Girasol y Calabaza,Lidl,14.0
Wholegrain bran flakes,Waitrose,10.7
Heringfilet Tomatencreme,Appel,12.0
Erdnussbutter,Jeff's,25.0
Prosciutto cotto,Dulano,20.0
Amandes grillées,Trader Joe's,22.0
Norwegischer Räucherlachs,nautica,18.9
Granola con Avena,Kellogg's,9.3
Cocktail sans sel ajouté,Carrefour,19.0
Pilos Cottage Cheese light 3%,Pilos,11.0
Oat Crisp,Quaker Oats,13.0
Prime salmon smoked over a balanced blend of selected woods,Harbour Salmon Co.,24.2
Gouda Holland jeune,milbona,23.5
Berry Granola,Waitrose,10.4
Bran Flakes,Asda,12.0
Nouilles Instantanées : Poulet,Noodlicious,8.2
Milled Organic flaxseed,Linwoods,22.1
Blanc de poulet,Saint Alby,20.0
Greek Yogurt Whole Milk Plain,Chobani,15.0
Seeded Sourdough Flatbreads,Peter's Yard,13.0
British Plain Flour,"Sainsbury's,by sainsbury's",9.7
Borlotti Beans in water,Tesco,9.0
Reduced salt tesco baked beans,Tesco,9.6
Grana padano,Aldi,33.0
Gronola,Stockwell,9.9
Blueberry RXBAR,RXBAR,12.0
6 premium pork sausages,Black Farmer,14.8
Colin d'Alaska à la bordelaise,Findus,13.0
Red Kidney Beans in water,,8.6
Chilli Con Carne Recipe Mix,Colman’s,10.0
Kiri greek carré,Belmaroc,11.0
Protein pudding,Zott,10.3
Peanut Butter Dark Chocolate Chewy Bar,Nature Valley Protein,10.0
Tentation,Aiguebelle,9.9
Self Raising Flour,Belbake,9.4
arachides grillées,alesto,26.2
Brio,Priccadeli,24.9
Bread Flour Country Grain,,12.0
Dough Balls,Pizza Express,10.0
Taste the Difference 4 All Butter Croissants,"Taste the difference,Sainsbury's",8.5
Dark & Salted Caramel Vegan Chocolate,raw halo,9.6
Cereal,Surreal,15.0
Spaghetti,Tria,11.0
Crema di arachidi,"Eurospin, Mister Sibamba",24.0
hovis rustic seeded bloomer,Hovis,10.6
High Bran,Asda,14.0
Thai Massaman Curry,BOL,20.7
Oreo White Riegel,Grenade,34.0
Mini tartelettes,Rigoni di Asiago,8.5
"Tofu cuisiné tomate, Mozzarella et basilic",Céréal Bio,14.0
FLocons d'avoine,Révey,11.7
Kaiser,,11.0
Pâtes coquillettes 500g,Barilla,13.0
Pan de molde 100% natural integral,Bimbo,11.0
PRESIDENT BUCHE FONDANTE CHEVRE FORMAT FAMILIAL 250g,President,18.0
Muesli aux Graines Gourmandes,"Jardin bio, Léa Nature",10.0
Vitality* Sésame,"Agir Carrefour, Carrefour, Carrefour City",10.0
Petits pains grillés,"Bio Village, Marque Repère",11.0
Muesli croustillant 3 chocolats,U,9.1
Muesli croustillant,FAVRICHON,11.0
Biscottes au froment germe de blé 300g,"U, U Bio",11.0
Coulommiers,"Marque Repère, Les Croisés, Scamark (Filiale E. Leclerc)",18.0
Crackers Emmental & pipas de calabaza,Carrefour BIO,17.0
NESTLE LION Céréales 750g,"Nestlé, Lion",8.2
Galette maïs chocolat au lait,Gerblé,10.8974358974359
Lait écrémé bio en poudre,Regilait,36.0
Fromage La Raclette Classique,"CF&R, RichesMonts, Savencia",23.0
Crackers Apéritif Blé Complet,"Heudebert, LU, Mondelez",12.0
Ail semoule,Ducros,17.0
Cantuccini alle mandorle,"ITALIAMO, Lidl Realforno, Realforno, Lidl",9.67
Biscuit sésame BIO,"Chabrior, Chabrior Bio",9.5
Emmental français râpé - 210g (,Páturages,27.0
Salade à la mexicaine,Petit navire,21.0
Vitality* Orange & Soja,Carrefour,13.0
8 Tortillas au blé,Carrefour,9.4
Bleu de brebis,"Lactalis, Société",16.0
HERTA Knacki Veggie Saucisses végétales x10 - 350g,"Knacki, Herta",16.0
Chocolat au lait riz soufflé,Ethiquable,9.0
Brioche Tressée Tranchée Pépites,pasquier,8.3
24 petites tranches nature sans sucres ajoutés,Jacquet,8.6
Bacon Cintas,Hacendado,16.6
Filets de maquereaux à la moutarde de Dijon,Connétable,13.0
6 Pains Wraps 370g,la Boulangère,8.6
Fromage frais nature au lait demi-écrémé,"Délisse, Marque Repère",9.0
La Pyramide,Pâturages,8.2
Choco fundir 0% azúcares añadidos 70% cacao,Hacendado,8.7
Freshly Baked Chocolat Croissant,Dulano,20.0
Filet de Limande du Nord Façon Meunière,Carrefour,12.0
Biscuits rose de Reims,Maison fossier,8.5
"Skyr nature 2,2%",Siggi's,9.5
Maquereaux fumé poivre,Delpierre,21.0
Ricotta,Hacendado,9.7
Wurst Bärchen-Streich,Reinert,11.0
Brown rice cakes,Rice Up,8.8
Riz basmati bio 500g,Saint Eloi,8.4
Pan de centeno 51%,Mercadona,9.4
Crema de Camembert,President,12.0
Granetti integrali,"Barilla, Mulino Bianco",11.0
Pain de mie à la farine complète* biologique,"Auchan, Auchan Bio",8.4
Fol Epi,"Fol Epi, Fromageries Perreault, Savencia",25.0
Eiweiss Brot,Goldback (Aldi Süd),13.5
Erdnussbutter,Zentis,25.0
Purée d'amandes complètes,"U,U Bio",23.0
Brown rice cake,Rice Up!,9.3
Mini mozarella,Lovilio,18.0
Riso su riso croccantezza integrale,Galbusera,12.0
Honey Hoops,"Crownfield, Lidl",9.1
Apfel,"Marks & Spencer, Marks And Spencer, Pink Lady",27.0
Cabillaud  façon Fish and chips,Findus,11.0
,Santé,8.5
HERTA LE BON PARIS Jambon à l'étouffée sans nitrite x8 -280g,"HERTA, Le Bon Paris",21.0
Flocons d'Avoine,"AUCHAN, Auchan Bio",12.0
penaut butter creamy,Alaska,72.0
HERTA LE BON PARIS Jambon torchon sel réduit ss nitrite x4,"HERTA, Le Bon Paris",21.0
CRANBERRY COIL & CHOCOLATE PROTEIN BAR,GO ON,20.0
Gorgonzola DOP mild,"Igor, Lidl, Milbona",19.0
Jumbo Scottish Oats,Mornflake,11.5
Cabillaud Façon Fish and Chips,LIDL,12.0
Scottish Seeded Oatcakes,Aldi,11.0
Pumpkin Seeds,"Alesto ( Lidl ), Lidl",38.5
Torti au blé complet,Panzani,13.0
Pretzels with olives,Alka,9.6
Sliced Tiger Bloomer,Coop,8.8
Porridge Oats,Essentials Waitrose & Partners,12.1
Matzos: Flame Baked Crackers,Rakusen's of Yorkshire,10.0
Tahini,Waitrose,26.7
Chicken,Oxo,13.5
Céréales Muesli croustillant chocolat noir paquet 500g,U,9.7
Chickpeas,Asda,8.4
Muesli croustillant chocolat,"Bio Village, Marque Repère",10.0
Mix choco con cereales integrales,Esgir,8.8
Barre de son d'avoine et amandes,"Auchan, Santé",14.0
Tesco Italian GRTD Parmesan Cheese 100 G,Tesco,32.4
Flahavan's Organic Porridge Oats,Flahavan's,11.25
Lebanese Style Falafel,Al'Fez,18.0
Robust Rye Bread,M&S,10.4
Roasted & Salted Peanuts,Simply...,26.3
pasta,By sainsbury's,10.6
Whole wheat fusilli,Cucina,12.4
Vegane Salami Baguette-Style,Billie Green,32.0
Beef Lasagne,Marks & Spencer,30.4
Sardines in Spring Water,By sainsbury's,21.3
M&S Muesli Totally Nuts,Marks & Spencer,13.8
Greek Yogurt Vanilla,Chobani,14.0
Flocons d avoine,Marjane,11.699999809265
Spaghetti,Alitkane,10.2
Berry Burst Gluten Free Granola,Bio & Me,10.8
High protein double choc,Ehrmann,10.0
Émincés 100% végétaux,ACCRO,25.0
Granola Nuts & Seeds,Lizi's,11.4
This isn’t beef burgers,This isn't,16.159
Plain bagels,Asda,9.3
Granola superberry,Crownfield,10.2
Fromage fondu président 24 portions,President,9.5
Hand finished white cob,Marks & Spencer,8.9
Parmentier de canard confit,Fleury Michon,22.0
Focaccia panini,crosta & mollica,9.1
Pipas,,24.6
High protein vanilla pudding,Milbona,10.0
Skyr,Milsani,8.5
wildfarmed sliced white,wildfarmed,9.5
Nuez troceada,Hacendado,18.0
Pipas,,24.6
croquant miel sésame,Gerblé,12.0
Reis Riz basmati,Golden Sun,8.4
Pik&Croq nature 5B,Bel Nordic,10.0
Biscottes à la farine complète,Le Moulin du Pivert,13.0
Petit-beurre bio,"Bio Village, Marque Repère",9.1
Émietté de thon Le Mariné basilic,Petit Navire,25.0
PRESIDENT LA BRIQUE FONDANTE 200g,President,18.0
Céréales Muesli croustillant au chocolat au lait 500g,U,8.1
Emmental français,"Marque Repère, Les Croisés",27.0
NESTLE LES RECETTES DE L'ATELIER - Carrés dégustation Chocolat noir 70% - 210g,"Nestlé, Les recettes de l'atelier, Les recettes de l'atelier les carres",9.0
GRISSINI LIGHT* Sésame,Carrefour,17.0
"Tendres carrés de blé - Carotte, potimarron, pavot",Céréal bio,13.0
Mozzarella di latte di Bufala,"Casa Azzurra, Cipf Codipal",15.0
Galettes Céréales Sarrasin Comté BIO,Cereal bio,9.0
Les croustillantes Seigle,"Marque Repère, Épi d'Or",9.4
PENNE RIGATE Blé complet,Carrefour,13.0
Galette riz quinoa,Bjorg,8.3
Escalope cordon bleu de poulet 100% filets,Père Dodu,14.0
Sardines au Piment d'espelette doux,Connetable,19.0
Farine de blé type 55,Carrefour,9.3
Emmental,Carrefour,29.0
1898 Petit Salé aux Lentilles,William Saurin,8.3
Chocolat Noir 70% Bio,Kaoka,9.7
l'Ortolan Léger,fromagerie Milleret,25.0
Chocolate negro con almendras caramelizadas,"Carrefour BIO,Carrefour",8.1
Crunchy Muesli Choco & Nuts,"Crownfield, Lidl",9.5
Krounchy too chocolat,Grillon d'Or,9.7
Comté,Entremont,26.0
Sardines sans arêtes au citron et à l'huile d'olive vierge extra,Connétable,24.0
Maultaschen traditionell schwäbisch,Bürger,9.11
Pistaches grillées à sec,"Marque Repère, Tokapi",25.0
Tubo sticks & bretzels,"Bouton d'or, Intermarché",12.0
Pipas GIGANTES CON SAL,Hacendado,30.0
Tortillas de blé 320G,Itinéraire des saveurs,9.6
Cracker integrali,"Barilla, Mulino Bianco",14.0
Batonnet de surimi,"Marque Repère, Pêche Océan",8.2
Bûche de chèvre,"SAINT-LOUP SUR THOUET, Saint-Loup, Savencia",18.0
"Pizza Margherita tomate, mozzarella",Picard,9.6
Bâtonnets panés de colin d'Alaska filet x 15,"Marque Repère, Pêche Océan",12.0
Purée de noisettes grillées,Damiano,17.7
Emmental râpé,simpl,27.0
Mr. Tom Peanuts in Caramel,Mr. Tom,20.6
Pestki dyni,Alesto,34.4
Emmental râpé fondant,Carrefour,27.0
Jamón jugoso cocido en su jugo,Hacendado,17.2
Salchichas de pollo y pavo,Hacendado,13.5
Arroz Basmati,Hacendado,11.5384615384615
Taboulé à l’avocat,Pierre Martinet,16.5
Marinheiras Chia,Cem Porcento,12.0
Wraps intégral Blé complet,Mission,9.7
Bio Lentilles Corail,Golden Sun,25.0
"Körniger Frischkäse, Halbfettstufe","Aldi, Bayernland, Hofburger",13.0
Œufs de poules élevées en plein air Conformément au mode de production biologique,Carrefour,13.0
Albacore Tuna | In Brine,Connétable,26.0
Nouilles au blé tendre 250g,Itinéraire des Saveurs,12.2
Émincés Soja et Blé,"Céréal,Céréal Bio",21.0
Barritas con proteínas sabor coco y chocolate,Enervit,26.0
